,FMID,Market_Name,City,State,Lat,Lon
5339,1005489,New Albany Farmers Market,New Albany,Indiana,38.28495,-85.82095
5340,1005527,New Albany Farmers Market,New Albany,Ohio,40.081412,-82.815383
5341,1007282,New Amsterdam Market,New York,New York,40.706928999999995,-74.00322
5342,1019725,New Baltimore Farmers Market,New Baltimore,Michigan,42.68546,-82.737607
5343,1012739,New Bedford Farmers Market- Brooklawn Park,New Bedford ,Massachusetts,41.675431,-70.923644
5344,1012738,New Bedford Farmers Market- Clasky Common Park,New Bedford ,Massachusetts,41.644314,-70.928587
5345,1019348,New Bedford Farmers Market- Downtown/Custom House Square,New Bedford,Massachusetts,41.661303000000004,-70.937913
5346,1012737,New Bedford Farmers Market- Indoor ,New Bedford,Massachusetts,41.661303000000004,-70.937913
5347,1002205,New Bedford/Clasky Common,New Bedford,Massachusetts,41.644115,-70.928561
5348,1003848,New Beford/Brooklawn Park Farmers Market,New Bedford,Massachusetts,41.675329999999995,-70.93256
5349,1006535,New Berlin Farmers Market,New Berlin,Wisconsin,42.971212,-88.116283
5350,1003309,New Bern/Craven County Area Farmers Market,New Bern,North Carolina,35.104778,-77.041454
5351,1005476,New Boston Farmers' Market,New Boston,New Hampshire,42.9761942,-71.69148609999999
5352,1007577,New Braintree,New Braintree,Massachusetts,42.3535,-72.1141
5353,1000930,New Braunfels Farmers Market,New Braunfels,Texas,29.7018,-98.1249
5354,1007471,New Britain Farmers Market,New Britain,Connecticut,41.6736,-72.779
5355,1004238,New Brunswick Community Farmers Market,New Brunswick,New Jersey,40.480173,-74.444572
5356,1000055,New Canaan Farmers Market,New Canaan,Connecticut,41.144455,-73.49203299999999
5357,1011296,New Carlisle Farmer's Market,New Carlisle,Ohio,39.936605,-84.025048
5358,1004705,New Cassel Farmers' Market,Westbury,New York,40.7622244,-73.5676908
5359,1000584,New Castle Farmers Market,New Castle,Indiana,40.0025,-85.7457
5360,1018460,New Columbia Farmers Market,Portland,Oregon,45.588575,-122.715627
5361,1005787,New Concord Farmers' Market,New Concord,Ohio,39.9937,-81.7371
5362,1005758,New Durham Farmers Market,New Durham,New Hampshire,43.4367466,-71.17228859999999
5363,1007274,New Eastern Market,York,Pennsylvania,39.9775,-76.6814
5364,1010860,New Freedom Farmers' Market,New Freedom borough,Pennsylvania,39.736548,-76.696268
5365,1000701,New Garden Growers Market,Avondale borough,Pennsylvania,39.809987,-75.755475
5366,1019227,New Glarus Farmers Market,New Glarus,Wisconsin,42.809612,-89.632242
5367,1005199,New Gloucester Community Market,New Gloucester,Maine,43.9916,-70.289
5368,1002534,New Hampton Farmers Market,New Hampton,Iowa,43.0593,-92.3154
5369,1007394,New Harmony Farmers Market,New Harmony,Indiana,38.6804,-87.5314
5370,1007491,NEW HARTFORD FARMERS’ MARKET,New Hartford,Connecticut,41.8793,-72.9752
5371,1002787,New Harvest Park Farmers Market,Knoxville,Tennessee,36.040025,-83.884558
5372,1005939,New Haven - CitySeed Downtown Farmers Market,New Haven,Connecticut,41.307645,-72.924912
5373,1007826,New Haven - Upper State Street Farmers’ Market,NEW HAVEN,Connecticut,41.3161,-72.9089
5374,1016890,New Haven Farmers Market,New Haven,Indiana,41.068937,-85.016707
5375,1008638,New Haven Farmers' Market,New Haven,Missouri,38.615501,-91.214845
5376,1005991,New Highland Baptist Church Farmers Market,Mechanicsville,Virginia,37.699238,-77.410676
5377,1007391,NEW HOLSTEIN FARMERS MARKET,NEW HOLSTEIN,Wisconsin,43.9497,-88.0929
5378,1000298,New Hope Community Farmers Market,New Hope,Minnesota,45.034279999999995,-93.38403000000001
5379,1007631,New Horizons Farmers Market,Grand Rapids,Michigan,42.9161,-85.60600000000001
5380,1009562,New Lafayette Street Organic Growers' Market,Tallahassee,Florida,30.4358,-84.266
5381,1000495,New Lenox Farmers Market,New Lenox,Illinois,41.5142,-87.9799
5382,1000967,New London Farmers and Flea Market,New London,Ohio,41.4839,-81.5906
5383,1006957,New London Farmers Market,New London,Minnesota,45.301165999999995,-94.94323299999999
5384,1002588,New London Field of Greens Markets,New London,Connecticut,41.353892,-72.09402299999999
5385,1002589,New London Field of Greens Markets,New London,Connecticut,41.337215500000006,-72.1038034
5386,1008083,New London Field of Greens on Hodges Square,New London ,Connecticut,41.368891,-72.10290400000001
5387,1007472,New Milford Farmers Market,New Milford,Connecticut,41.5772,-73.4114
5388,1012708,New Morning Farm Market - Tuesday,"Washington, DC",District of Columbia,38.946505,-77.070101
5389,1012707,New Morning Farm Market - Wednesday,Washington,District of Columbia,38.88299,-76.988105
5390,1012703,New Morning Farmers Market-Saturday,Washington,District of Columbia,38.946847999999996,-77.070128
5391,1003929,New Paltz Farmers Market,New paltz,New York,41.746921,-74.0877
5392,1009497,New Prague Farmers Market ,New Prague,Minnesota,44.5302,-93.5244
5393,1003155,New Providence Farmers Market,New Providence,New Jersey,40.708361,-74.403942
5394,1001721,New Richmond Farmers Market,New Richmond,Wisconsin,45.1104,-92.5357
5395,1000483,New Sharon Farmers' Market,New Sharon,Maine,44.6533,-70.12899999999999
5396,1010772,New Smyrna Beachside Farmers Market @ Norwoods,New Smyrna Beach ,Florida,29.029498699999998,-80.9013032
5397,1007362,New Stanton Turnpike Plaza Farmers Market,Hunker,Pennsylvania,40.2952,-76.8825
5398,1009526,New Wilmington Farmers' Market ,New Wilmington,Pennsylvania,41.1213,-80.3331
5399,1000083,New York Botanical Garden Greenmarket,Bronx,New York,40.866859999999996,-73.880696
5400,1012536,Newark Farmers Market,Newark,California,37.525397,-121.998246
5401,1003755,Newark Farmers' Market,Newark,New York,43.04465,-77.09458000000001
5402,1000292,Newark Valley Farmers Market,Newark Valley,New York,42.223178999999995,-76.183963
5403,1003592,Newaygo Area Chamber of Commerce Farmers Market,Newaygo,Michigan,43.419762,-85.799049
5404,1009540,Newberg Farmers' Market ,Newberg ,Oregon,45.3003,-122.975
5405,1001596,Newberry Farmers Market,Newberry,Florida,29.646310061216397,-82.61042028665541
5406,1004568,Newberry Farmers Market,Newberry,Michigan,46.3464,-85.5092
5407,1000908,Newburgh Farmers Market at Downing Park,Newburgh,New York,41.507034999999995,-74.019356
5408,1005046,Newcastle Downtown Farmers Market,Newcastle,Oklahoma,35.2563,-97.6008
5409,1009192,Newell Farmers Market ,Charlotte,North Carolina,35.2786,-80.7345
5410,1018296,Newfane Methodist Church Farmer's Market,Newfane,New York,43.2841508,-78.7091315
5411,1009916,Newfield Farmer and Artisan Market,Newfield,Maine,43.649183799999996,-70.85417059999999
5412,1012044,Newmarket Farmers Market ,Newmarket ,New Hampshire,43.0788567,-70.9380776
5413,1007262,Newmarket Winter Farmers' Market,Newmarket,New Hampshire,43.078268,-70.93644499999999
5414,1019240,Newport Beach Certified Farmers' Market by Farmer Mark ,Newport Beach ,California,33.6082794,-117.92864170000001
5415,1009914,Newport Farmer's Market,Newport,Oregon,44.634457700000006,-124.0543361
5416,1007320,Newport Farmers' Market,Newport,New Hampshire,43.365959000000004,-72.17416800000001
5417,1004833,Newport News Farmers Market,Newport News,Virginia,36.9834,-76.4223
5418,1010098,"Newport, VT Farmers Market",Newport,Vermont,44.9364356,-72.2051022
5419,1009990,Newton County Farmer's Market,Jasper,Arkansas,36.008513,-93.186362
5420,1009991,Newton County Farmer's Market,Jasper,Arkansas,36.006042,-93.19251899999999
5421,1012049,Newton Farmers' Market Depot,Newtonville,Massachusetts,42.357832,-71.216376
5422,1003043,Newton Farmers' Markets,Newton,Massachusetts,42.3312,-71.2132
5423,1012647,Niagara Falls City Market,"Niagara Falls, USA",New York,43.096277,-79.04039499999999
5424,1019294,Nicholasville Farmers Market,Nicholasville ,Kentucky,37.893076,-84.56655
5425,1004917,Nickelsville Farmers Market,Nickelsville,Virginia,36.751999999999995,-82.4157
5426,1003208,NILES FARMERS MARKET,T/NILES,New York,42.7978312969208,-76.3519797474146
5427,1004468,Niles French Market,Niles,Michigan,41.8302,-86.2588
5428,1000544,Ninety Six Farmers Market,Ninety Six,South Carolina,34.1751,-82.0231
5429,1001412,Nipomo Certified Farmers' Market,Nipomo,California,35.030541,-120.55231299999998
5430,1004527,Niwot Farmers Market,Niwot,Colorado,40.1011,-105.169
5431,1007410,Nixa Farmers Market Inc,Nixa,Missouri,37.0434,-93.2948
5432,1011238,No View Farm & Bakery COOP,Rumford ,Maine,44.482046999999994,-70.637958
5433,1004773,Nob Hill Growers' Market,Albuquerque,New Mexico,35.077529,-106.600449
5434,1018089,Noblesville Farmers Market,Noblesville,Indiana,40.048031,-86.019368
5435,1011232,NoCo Food Cluster Winter Farmers' Market,Fort Collins ,Colorado,40.5878275,-105.07758559999999
5436,1002952,Nodaway County Farmers' Market,Maryville,Missouri,40.3317,-94.8739
5437,1009432,Noe Valley Farmers' Market ,San Francisco,California,37.7514,-122.429
5438,1003840,Noelridge Farmers Market,Cedar Rapids,Iowa,42.027648,-91.65684499999999
5439,1008055,Nogales Mercado,Nogales,Arizona,31.335533,-110.93954699999999
5440,1001236,Nokomis Farmers Market,Nokomis,Illinois,39.3025,-89.2833
5441,1011101,Nolensville Farmer's Market,Nolensville,Tennessee,35.958990500000006,-86.6727292
5442,1000402,Noodles Market,Smithfield,Ohio,40.2691,-80.7825
5443,1018216,Norcross Community Market,Norcross ,Georgia,33.941514,-84.211959
5444,1004654,Norcross Whistle Stop Farmer's Market,Norcross,Georgia,33.9617,-84.0235
5445,1008008,Norfolk Farmers Market - Saturday,Norfolk,Nebraska,42.018947,-97.43130699999999
5446,1006734,Norfolk Farmers Market - Tuesday and Thursday,Norfolk,Nebraska,42.02667,-97.42049200000001
5447,1010614,NORFOLK FARMERS’ MARKET,Norfolk,Connecticut,41.990739000000005,-73.197873
5448,1005695,Norman Farmers Market,Norman,Oklahoma,35.2329,-97.4373
5449,1003547,Normandy Village Marketplace,Miami Beach,Florida,25.85537,-80.1287
5450,1010140,Norpoint Farmers Market,Tacoma,Washington,47.300824,-122.402709
5451,1005307,Norris Square Park Farmers' Market,Philadelphia,Pennsylvania,39.982003999999996,-75.13552
5452,1003243,Norristown,Norristown,Pennsylvania,40.1146,-75.3446
5453,1007770,North Amherst Winter Farmers' Market,Leverett,Massachusetts,42.4115,-72.5344
5454,1006252,North Asheville Tailgate Market,Asheville,North Carolina,35.6149,-82.5664
5455,1004266,North Atherton Farmers Market,State College,Pennsylvania,40.813582000000004,-77.92403
5456,1019164,North Augusta Farmer's Market,Verona ,Virginia,38.19243,-79.01582900000001
5457,1005621,North Beach Farmers' Market,San Francisco,California,37.800527,-122.410913
5458,1006389,North Beach Friday Night Farmers's Market,North Beach,Maryland,38.7077,-76.539
5459,1004562,North Bend Farmers Market,North Bend,Nebraska,41.4678,-96.7828
5460,1006138,North Bend Farmers Market,North Bend,Washington,47.490159999999996,-121.7843
5461,1001025,North Berkeley Farmers' Market,Berkeley,California,37.8802352,-122.2692423
5462,1002911,North Bloomington Street Farmers Market,Streator,Illinois,41.1328,-88.8357
5463,1009296,North Branch Farmers' Market ,North Branch ,Minnesota,45.5114,-92.9826
5464,1011954,North Buffalo Farmers Market,Buffalo ,New York,42.947332,-78.867126
5465,1009550,North Canton Farmers' Market ,"North Canton, OH.",Ohio,40.8753,-81.4024
5466,1002499,North Center (Chicago) Farmers Market,Chicago,Illinois,41.8401,-87.8168
5467,1006213,North Central Bronx Market,Bronx,New York,40.8804,-73.8838
5468,1003114,North Central Farmers Market,Johnstown,Nebraska,42.5458,-99.8647
5469,1018618,North Central Farmers' Market,Ainsworth,Nebraska,42.5498949,-99.86252579999999
5470,1007159,North Central Texas Farmers Market Corporation III,Grapevine,Texas,32.9382,-97.0783
5471,1018812,North Charleston Farmers Market,North Charleston,South Carolina,32.8815015,-79.98319240000001
5472,1006823,North Chili Farmers Market,North Chili,New York,43.1057,-77.7938
5473,1006836,North City Farmers' Market,St. Louis,Missouri,38.651253999999994,-90.196186
5474,1019407,North Creek Farmers Market, North Creek,New York,43.702638,-73.988272
5475,1009245,North East Farmers Market ,North East,Pennsylvania,42.216,-79.8346
5476,1004565,North End Commons Farmers Market,Rockford,Illinois,42.2873,-89.081
5477,1012471,North End Farmers Market,Middletown,Connecticut,41.563893,-72.652
5478,1018875,North End Farmers Market, Mansfield ,Ohio,40.770362,-82.524714
5479,1001928,North Grand Farmers Market Association,Ames,Iowa,42.0494,-93.6205
5480,1006468,North Greenbush Farmers Market,North Greenbush,New York,42.691363,-73.676923
5481,1007439,NORTH GUILFORD - DUDLEY FARMERS’ MARKET,Guilford,Connecticut,41.3531,-72.7191
5482,1007582,North Haven Farmers' Market,North Haven,Maine,44.1279,-68.8735
5483,1003200,North Hollywood Valley Farmers Market,Sherman Oakes,California,34.1864,-118.399
5484,1018184,North Iowa Farmers Market,Mason City,Iowa,43.152590000000004,-93.199249
5485,1004592,North Kansas City Farmers Market,North Kansas City,Missouri,39.14228,-94.57233000000001
5486,1009433,North Long Beach Market,Long Beach,California,33.8743,-118.194
5487,1018566,North Manchester Farmers' Market,North Manchester,Indiana,40.999378,-85.763837
5488,1018550,North Market Farmers' Market,Columbus,Ohio,39.9718961,-83.0043304
5489,1001030,North Mecklenburg Farmers Market,Charlotte,North Carolina,35.4745,-80.8893
5490,1009199,North Miami Farmers Market ,North Miami,Florida,25.8904,-80.1832
5491,1001059,North Myrtle Beach Farmers Market,North Myrtle Beach,South Carolina,33.827655,-78.683173
5492,1004704,North Oakland Farmer's Market - Phat Beets Produce,Oakland,California,37.8438207,-122.2767591
5493,1012441,North Park Thursday Certified Farmers' Market,San Diego ,California,32.747343,-117.1300547
5494,1005629,North Plains Farmers' Market,North Plains,Oregon,45.59787,-123.001725
5495,1000994,North Plainsfield Farmers Market,North Plainsfield,New Jersey,40.6209,-74.428
5496,1018594,North Platte Farmers Market,North Platte ,Nebraska,41.12392,-100.762034
5497,1012277,North Port Farmers Market,North Port ,Florida,27.074732,-82.206423
5498,1004865,North Prairie Farmers Market - Minot,Minot,North Dakota,48.233564,-101.295598
5499,1002287,North Prairie Farmers Market - Velva,Velva,North Dakota,48.0524,-100.926
5500,1003910,North Prairie Farmers Market- Burke County,Bowbells,North Dakota,48.8219,-102.24
5501,1000507,North Prairie/Kenmare Farmers Market,Kenmare,North Dakota,48.6422,-102.137
5502,1003619,North Prarie Farmers Markets-Stanley,Stanley,North Dakota,48.3725,-102.397
5503,1007616,North Quincy Farmers Market,Quincy,Massachusetts,42.2776,-71.0348
5504,1000176,North Raleigh Farmers' Market,Raleigh,North Carolina,35.906849,-78.58866
5505,1002861,North Royalton Farmers Market,North Royalton,Ohio,41.3096,-81.7245
5506,1018112,"North San Diego (Sikes Adobe) Certified Farmers Market, at the Sikes Adobe Historic Farmstead",Escondido,California,33.067040000000006,-117.067097
5507,1005980,North Scottsdale Farmers Market,Scottsdale,Arizona,33.582474,-111.892551
5508,1007104,North Side Citiparks Farmers Market,Pittsburgh,Pennsylvania,40.0172,-79.5834
5509,1009884,North Square Farmers Market,Chambersburg,Pennsylvania,39.938432,-77.660955
5510,1018455,North St. Mary's County Farmers Market,Charlotte Hall,Maryland,38.473539,-76.77563
5511,1011303,North Stafford Farmers Market,Stafford,Virginia,38.414943,-77.405596
5512,1016896,North Stafford Farmers Market - Long & Long LLC,Stafford,Virginia,38.4151736,-77.4072103
5513,1001488,North Star Farmers Market,Ruffin,North Carolina,36.4561,-79.5435
5514,1003931,North Star Market,Carpio,North Dakota,48.4421,-101.715
5515,1003180,North Tonawanda City Market,North Tonawanda,New York,43.033984000000004,-78.87052800000001
5516,1003084,North Troy Farmers Market,North Troy,Vermont,44.9945,-72.3998
5517,1007054,North Umpqua Farmers and Artisans Regional Marketplace (NUFARM),Drain,Oregon,43.6627,-123.31299999999999
5518,1003739,North Union Farmers Market at Chagrin Falls,Chagrin Falls,Ohio,41.43036,-81.391704
5519,1003741,North Union Farmers Market at Cleveland Clinic Beachwood,Beachwood,Ohio,41.500524,-81.48916190000001
5520,1003742,North Union Farmers Market at Crocker park,Westlake,Ohio,41.457881,-81.950408
5521,1003744,North Union Farmers Market at PlayhouseSquare/CSU,Cleveland,Ohio,41.500652,-81.681848
5522,1003746,North Union Farmers Market at Shaker Square,Cleveland,Ohio,41.483950799999995,-81.5911402
5523,1003740,North Union Farmers Market at the Cleveland Clinic Main Campus,Cleveland,Ohio,41.502183,-81.617533
5524,1009628,North Union Farmers Market at University Hospitals,Cleveland,Ohio,41.504883,-81.607019
5525,1003745,North Union Farmers Market Indoor Winter Market at Shaker Square,Cleveland,Ohio,41.484433,-81.589906
5526,1002897,North Village Arts District Farmers and Artisans Market,Columbia,Missouri,38.9530586,-92.3263752
5527,1007617,Northampton Gothic Street Farmers Market,Northampton,Massachusetts,42.3204,-72.6322
5528,1019640,Northampton Pa Farmers Market,Northampton ,Pennsylvania,40.684278000000006,-75.489035
5529,1007618,Northampton Thornes Marketplace Farmers Market,Northampton,Massachusetts,42.3181,-72.6306
5530,1012164,Northampton Tuesday Farmers' Market,Northampton,Massachusetts,42.318193,-72.630195
5531,1010744,Northampton Winter Farmers' Market,Northampton,Massachusetts,42.331782000000004,-72.655746
5532,1003694,Northbrook Farmers Market,Northbrook,Illinois,42.1314024,-87.8286573
5533,1000036,Northeast Farmers Market,Columbia,South Carolina,34.1774,-80.8965
5534,1012525,Northeast Farmers' Market,Kansas City,Missouri,39.105802000000004,-94.54561690000001
5535,1003324,Northeast Georgia. Locally Grown.net - Habersham County site,Clarkesville,Georgia,34.6164668,-83.52318580000001
5536,1010164,Northeast Georgia. Locally Grown.net - Hall County site,Gainesville ,Georgia,34.302206,-83.825185
5537,1003325,Northeast Georgia. Locally Grown.net - Rabun County site,Tiger,Georgia,34.862615399999996,-83.4268816
5538,1008955,Northeast Harbor Farmers' Market,Northeast Harbor,Maine,44.293309,-68.28523100000001
5539,1006665,northeast michigan regional farm market,Oscoda,Michigan,44.404185,-83.324926
5540,1012105,Northeast Michigan Regional Farm Market,Tawas City,Michigan,44.260569700000005,-83.5262372
5541,1006780,Northeast Minneapolis Farmers Market,Minneapolis,Minnesota,44.995674900000004,-93.261652
5542,1010755,Northeast Washington (NEW) Farmers Market,Colville,Washington,48.543275200000004,-117.90576440000001
5543,1002002,Northern Liberties Farmers Market,Philadelphia,Pennsylvania,39.9641,-75.1407
5544,1002120,Northfield Farmer's Market,Northfield,Minnesota,44.45319,-93.163741
5545,1010243,Northfield Farmers Market,Northfield,Vermont,44.148617,-72.65683
5546,1004428,Northfield Farmers' Market,Northfield,Massachusetts,42.703379999999996,-72.450929
5547,1004982,Northfield Farmers' Market,Denver,Colorado,39.7402,-104.90299999999999
5548,1001377,Northglenn Mall Farmers market,Northglenn,Colorado,39.889155,-104.99118200000001
5549,1000392,Northport Farmers Market,Northport,New York,40.899796,-73.351584
5550,1002764,Northport Farmers Market,Northport,Michigan,45.129668,-85.614175
5551,1012003,Northport VA Farmers Market,Northport,New York,40.89445,-73.30894599999999
5552,1018728,Northridge Farmers Market and family festival,northridge,California,34.238573200000005,-118.5562362
5553,1001543,Northside Farmers Market,Binghamton,New York,41.5147,-73.941
5554,1004512,Northside Farmers Market,Abilene,Texas,32.4513,-99.7303
5555,1019231,Northside Farmers Market,Madison,Wisconsin,43.128582,-89.363109
5556,1019815,Northside Farmers Market,Cincinnati ,Ohio,39.160610999999996,-84.540295
5557,1008530,Northside Farmers Market at Edgewater,Portage,Wisconsin,43.572223,-89.471969
5558,1010939,Northside Farmers' Market  year round,Youngstown,Ohio,41.112216,-80.645004
5559,1006291,Northville Farmers Market,Northville,Michigan,42.426989,-83.483326
5560,1005726,Northville Farmers' Market,Northville,New York,43.2258,-74.1702
5561,1002639,Northway Mall Wednesday Farmers Market,Anchorage,Alaska,61.1505,-149.112
5562,1012245,Northwest Detroit Farmers' Market,Detroit,Michigan,42.4068148,-83.2236095
5563,1018447,"Northwest Farmers Market, Inc.",St. Albans ,Vermont,44.811375,-73.082042
5564,1000866,Northwind Perennial Farm Market,Burlington,Wisconsin,42.654478000000005,-88.40844200000001
5565,1007546,Northwood Farmers Market,Northwood,Iowa,43.4442,-93.2183
5566,1005373,Norton County Farmers Market,Norton,Kansas,39.8249,-99.8844
5567,1002168,Norton Friends & Farmers Market,Norton,Virginia,36.933188,-82.629976
5568,1007507,Norwalk - Calvary Baptist Church Farmers’ Market,Norwalk,Connecticut,41.0934,-73.4178
5569,1007508,Norwalk - Health Department Farmers’ Market,Norwalk,Connecticut,41.1123,-73.4077
5570,1003888,Norwalk - Rowayton Farmers’ Market,Rowayton,Connecticut,41.0698,-73.4437
5571,1002831,Norwalk Area Farmers Market,Norwalk,Iowa,41.4787,-93.6798
5572,1000611,Norwalk Farmers Market,Norwalk,Ohio,41.241406,-82.617223
5573,1001858,Norwalk Farmers Market,Norwalk,California,33.8877,-118.08200000000001
5574,1007446,Norwalk Farmers Market,Norwalk,Connecticut,41.1224,-73.4329
5575,1008781,Norway Farmers Market,Norway ,Maine,44.213957,-70.54481
5576,1008134,Norwich Downtown Farmers Market,Norwich,Connecticut,41.522996,-72.07871999999999
5577,1018468,Norwich Farmers Market,Norwich,Vermont,43.697842,-72.317164
5578,1019008,Norwich Farmers Market,Norwich,New York,42.531490000000005,-75.523491
5579,1005379,Norwich Winter Farmers Market,Norwich,Vermont,43.71389,-72.307907
5580,1011253,Norwood Farm & Craft Market-Summer,Norwood ,Colorado,38.1307641,-108.2895601
5581,1005219,Norwood Farmers Market,Norwood,Massachusetts,42.1948182,-71.2004066
5582,1001199,Nottingham Farmers' Market,Nottingham,New Hampshire,43.116601,-71.101692
5583,1019345,Nourish Knoxville's Winter Farmers' Market,Knoxville,Tennessee,35.976857,-83.922656
5584,1009547,Novant Health and The Park-Huntersville Farmers' Market ,Huntersville,North Carolina,35.4072,-80.8625
5585,1018291,Nowata CAN Garden Market,Nowata,Oklahoma,36.700398,-95.635868
5586,1010393,Nowata Farmers Market,Nowata,Oklahoma,36.6953654,-95.62967370000001
5587,1003229,noxubee county farmers market macon miss,macon,Mississippi,33.212553,-88.568001
5588,1004707,NPFM - Mohall,Mohall,North Dakota,48.7635,-101.50299999999999
5589,1010277,NTCC Farmer's Market,Mount Pleasant ,Texas,33.105936,-94.877911
5590,1001219,Nummi FM,,California,37.4883,-121.94200000000001
5591,1003533,Nunda Farmers Market,Nunda,New York,42.5795,-77.9425
5592,1019127,Nutley Farmers Market,Nutley,New Jersey,40.824341,-74.154584
5593,1012238,Nyack Farmers Market,Nyack,New York,41.091089000000004,-73.92035
5594,1012244,Nyack Indoor Winter Farmers' Market,Nyack,New York,41.0894236,-73.91900229999999
5595,1002210,O Grows Farmers Market,Opelika,Alabama,32.641778,-85.373554
5596,1019828,Oak Creek Farmers Market,Oak Creek ,Wisconsin,42.898212,-87.915013
5597,1005093,Oak Forest Park District Farmer's Market,Oak Forest,Illinois,41.603962,-87.73735500000001
5598,1002103,Oak Grove Neighborhood Market,Kansas City,Kansas,39.132675,-94.620731
5599,1009358,Oak Harbor Farmer's Market ,Oak Harbor,Ohio,41.5073,-83.1468
5600,1018560,Oak Harbor Farmers Market,Oak Harbor,Washington,48.302611999999996,-122.64763700000002
5601,1004153,Oak Lawn Farmers Market,Oak Lawn,Illinois,41.720903,-87.751487
5602,1019488,Oak Marr,Oakton,Virginia,38.889444,-77.302226
5603,1006869,Oak Park Farmers Market,Sacramento,California,38.54865,-121.4699
5604,1003749,Oak Park Farmers' Market,Oak Park,Illinois,41.888751,-87.78678599999999
5605,1012463,Oak Ridge Farmers Market,Oak Ridge ,Tennessee,36.024800799999994,-84.24019940000001
5606,1018829,Oak Square Farmers Market,Brighton,Massachusetts,42.3506821,-71.1691939
5607,1010496,Oakboro Farmers Market,Oakboro ,North Carolina,35.2225724,-80.32321429999999
5608,1019223,Oakcrest Farmers Market,Capitol Heights,Maryland,38.8708398,-76.91857590000001
5609,1000907,Oakdale Certified Farmers Market,OAKDALE,California,37.7663,-120.848
5610,1006443,Oakdale Farmers Market,Modesto,California,37.7761,-120.815
5611,1006507,Oakdale Farmers Market,Oakdale,Minnesota,44.963,-92.9649
5612,1001215,Oakhurst Farm Farmers Market,West Point,Georgia,32.8644859,-85.0357572
5613,1005653,Oakhurst Wild Wonderful Farmers Market,Oakhurst,California,37.328,-119.649
5614,1009061,Oakland Avenue Farmers Market,Detroit,Michigan,42.3929684,-83.07731109999999
5615,1004703,Oakland Community Food Market,Oakland,California,37.7887,-122.196
5616,1009062,Oakland County Market,Waterford,Michigan,42.65362460000001,-83.33547709999999
5617,1004712,Oakland Farmers' Market,Oakland,New Jersey,41.022715000000005,-74.244576
5618,1003280,Oakley Farmers Market,Asheville,North Carolina,35.564789000000005,-82.518663
5619,1004175,Oakmont Farmers Market,Havertown,Pennsylvania,39.987936,-75.310837
5620,1004838,Oakmont Farmers Market,Oakmont,California,38.441,-122.604
5621,1009360,Oakridge Oregon Farmers Market ,Oakridge,Oregon,43.7476,-122.465
5622,1009538,Oakwood Farmers Market ,Oakwood,Ohio,39.7084,-84.1698
5623,1000806,Oberlin Farmers Market,Oberlin,Kansas,39.820469,-100.528829
5624,1007773,Oberlin Farmers Market,Oberlin,Louisiana,30.620565000000003,-92.765978
5625,1009932,Oberlin Farmers Market,Oberlin,Ohio,41.289327,-82.21665
5626,1005174,OBETZ FAMILY MARKET,COLUMBUS,Ohio,39.8873,-82.9315
5627,1018808,Obion County Farmer's Market,Union City,Tennessee,36.424465999999995,-89.055838
5628,1018106,OBX Farmer's Market,Nags Head,North Carolina,35.986181,-75.645576
5629,1019353,Ocala Downtown Market,Ocala,Florida,29.193929999999998,-82.320981
5630,1018306,Occidental Bohemian Farmers Market,Occidental,California,38.4068039,-122.9475093
5631,1001839,Ocean Beach Certified Farmers Market,San Diego,California,32.746190000000006,-117.25016000000001
5632,1004025,Ocean City Farmers Market,Parsonsburg,Maryland,38.4477,-75.0531
5633,1006250,"Ocean City, NJ Farmers & Crafters Market",Ocean City,New Jersey,39.282143,-74.572082
5634,1019200,Ocean Pines Farmers & Artisans Market,Ocean Pines ,Maryland,38.3992566,-75.160072
5635,1008193,Ocean Shores Farmers Market,Ocean Shores ,Washington,46.973698600000006,-124.1562852
5636,1001895,Ocean Springs Fresh Market,Ocean Springs,Mississippi,30.4151,-88.8274
5637,1009693,Oceanside Certified Farmer's Market,Oceanside,California,33.1967616,-117.38026229999998
5638,1002027,Oceanside Farmer's market at Lake Worth Beach,Lake Worth,Florida,26.6153,-80.0403
5639,1000880,Oceanside Sunset Market,Oceanside,California,33.19621,-117.38106299999998
5640,1003804,Ocmulgee Market,HAWKINSVILLE,Georgia,32.280896000000006,-83.475289
5641,1008012,Oconee Farmers Market,Watkinsville,Georgia,33.8635033,-83.40977480000001
5642,1009655,Oconee Farmers Market-Midweek Market,Watkinsville,Georgia,33.862475,-83.408395
5643,1002825,Oconomowoc Farmers Market,Oconomowoc,Wisconsin,43.110205,-88.497125
5644,1001792,Oelwein Farmers Market,Oelwein,Iowa,42.6833,-91.9082
5645,1004926,Ogallala Farmers Market,Ogallala,Nebraska,41.1267055,-101.7182311
5646,1012024,Ogden Park Farmers Market,Wilmington ,North Carolina,34.27143,-77.82481899999999
5647,1007775,Oglethorpe Fresh,Lexington,Georgia,33.869021999999994,-83.111168
5648,1018142,Ohio Street Farmers' Market,Bangor,Maine,44.828719,-68.814688
5649,1012773,Ohio Valley Farmers Market - Bellaire,Bellaire,Ohio,40.0137473,-80.74223470000001
5650,1011906,Ohio Valley Farmers' Market,St. Clairsville,Ohio,40.070918,-80.866729
5651,1000554,Ohio Valley Fruit & Vegetable Growers Asociation,Milford,Ohio,39.173808,-84.275529
5652,1009615,Ohio Valley Fruit and Vegetable growers assn,Cincinnati ,Ohio,39.111468,-84.30631899999999
